iid,gid,id,index,log,lat,col,row
0,120,52945,41329,145.738295,-16.912515,61,233
1,186,50974,39752,145.755273,-16.914836,124,224
2,186,50974,39752,145.755273,-16.914836,124,224
3,187,50747,39563,145.755004,-16.915094,123,223
4,187,50747,39563,145.755004,-16.915094,123,223
5,188,51201,39956,145.755543,-16.914578,125,225
6,188,51201,39956,145.755543,-16.914578,125,225
7,189,51200,39954,145.755273,-16.914578,124,225
8,189,51200,39954,145.755273,-16.914578,124,225
9,190,50972,39761,145.754734,-16.914836,122,224
10,190,50972,39761,145.754734,-16.914836,122,224
11,191,51201,39956,145.755543,-16.914578,125,225
12,191,51201,39956,145.755543,-16.914578,125,225
13,192,51153,39882,145.742607,-16.914578,77,225
14,192,51153,39882,145.742607,-16.914578,77,225
15,193,51154,39883,145.742876,-16.914578,78,225
16,193,51154,39883,145.742876,-16.914578,78,225
17,194,59342,46022,145.75689,-16.905296,130,261
18,194,59342,46022,145.75689,-16.905296,130,261
19,195,59342,46022,145.75689,-16.905296,130,261
20,195,59342,46022,145.75689,-16.905296,130,261
21,196,59568,46174,145.75689,-16.905038,130,262
22,196,59568,46174,145.75689,-16.905038,130,262
23,197,59567,46175,145.756621,-16.905038,129,262
24,197,59567,46175,145.756621,-16.905038,129,262
25,198,59567,46175,145.756621,-16.905038,129,262
26,198,59567,46175,145.756621,-16.905038,129,262
27,199,56178,43848,145.75689,-16.908906,130,247
28,199,56178,43848,145.75689,-16.908906,130,247
29,200,52284,40845,145.742876,-16.913289,78,230
30,200,52284,40845,145.742876,-16.913289,78,230
31,201,54142,42192,145.756351,-16.911226,128,238
32,201,54142,42192,145.756351,-16.911226,128,238
33,202,54369,42368,145.756621,-16.910968,129,239
34,202,54369,42368,145.756621,-16.910968,129,239
35,203,56174,43742,145.755812,-16.908906,126,247
36,203,56174,43742,145.755812,-16.908906,126,247
37,204,56174,43742,145.755812,-16.908906,126,247
38,204,56174,43742,145.755812,-16.908906,126,247
39,205,56400,43910,145.755812,-16.908648,126,248
40,205,56400,43910,145.755812,-16.908648,126,248
41,206,56400,43910,145.755812,-16.908648,126,248
42,206,56400,43910,145.755812,-16.908648,126,248
43,207,56174,43742,145.755812,-16.908906,126,247
44,207,56174,43742,145.755812,-16.908906,126,247
45,208,56175,43748,145.756082,-16.908906,127,247
46,208,56175,43748,145.756082,-16.908906,127,247
47,209,55948,43575,145.755812,-16.909163,126,246
48,209,55948,43575,145.755812,-16.909163,126,246
49,210,56174,43742,145.755812,-16.908906,126,247
50,210,56174,43742,145.755812,-16.908906,126,247
51,211,58205,45190,145.755004,-16.906585,123,256
52,211,58205,45190,145.755004,-16.906585,123,256
53,212,55273,43079,145.756621,-16.909937,129,243
54,212,55273,43079,145.756621,-16.909937,129,243
55,213,55048,42889,145.75689,-16.910195,130,242
56,213,55048,42889,145.75689,-16.910195,130,242
57,214,59557,46128,145.753926,-16.905038,119,262
58,214,59557,46128,145.753926,-16.905038,119,262
59,215,56852,44240,145.755812,-16.908132,126,250
60,215,56852,44240,145.755812,-16.908132,126,250
61,216,60005,46442,145.752848,-16.904522,115,264
62,216,60005,46442,145.752848,-16.904522,115,264
63,217,59780,46287,145.753117,-16.90478,116,263
64,217,59780,46287,145.753117,-16.90478,116,263
65,218,56179,43846,145.75716,-16.908906,131,247
66,218,56179,43846,145.75716,-16.908906,131,247
67,219,55729,43516,145.757699,-16.909421,133,245
68,219,55729,43516,145.757699,-16.909421,133,245
69,220,55278,43177,145.757968,-16.909937,134,243
70,220,55278,43177,145.757968,-16.909937,134,243
71,221,55279,43175,145.758238,-16.909937,135,243
72,221,55279,43175,145.758238,-16.909937,135,243
73,222,55279,43175,145.758238,-16.909937,135,243
74,222,55279,43175,145.758238,-16.909937,135,243
75,223,55279,43175,145.758238,-16.909937,135,243
76,223,55279,43175,145.758238,-16.909937,135,243
77,224,55279,43175,145.758238,-16.909937,135,243
78,224,55279,43175,145.758238,-16.909937,135,243
79,225,55726,43415,145.75689,-16.909421,130,245
80,225,55726,43415,145.75689,-16.909421,130,245
81,226,55725,43417,145.756621,-16.909421,129,245
82,226,55725,43417,145.756621,-16.909421,129,245
83,227,55950,43582,145.756351,-16.909163,128,246
84,227,55950,43582,145.756351,-16.909163,128,246
85,228,54596,42544,145.75689,-16.91071,130,240
86,228,54596,42544,145.75689,-16.91071,130,240
87,229,55723,43404,145.756082,-16.909421,127,245
88,229,55723,43404,145.756082,-16.909421,127,245
89,230,55723,43404,145.756082,-16.909421,127,245
90,230,55723,43404,145.756082,-16.909421,127,245
91,231,60235,46590,145.753926,-16.904264,119,265
92,231,60235,46590,145.753926,-16.904264,119,265
93,232,59114,45869,145.756351,-16.905554,128,260
94,232,59114,45869,145.756351,-16.905554,128,260
95,233,60018,46494,145.756351,-16.904522,128,264
96,233,60018,46494,145.756351,-16.904522,128,264
97,234,60018,46494,145.756351,-16.904522,128,264
98,234,60018,46494,145.756351,-16.904522,128,264
99,235,52267,40787,145.738295,-16.913289,61,230
100,235,52267,40787,145.738295,-16.913289,61,230
101,236,52267,40787,145.738295,-16.913289,61,230
102,236,52267,40787,145.738295,-16.913289,61,230
103,237,52271,40777,145.739373,-16.913289,65,230
104,237,52271,40777,145.739373,-16.913289,65,230
105,238,55279,43175,145.758238,-16.909937,135,243
106,238,55279,43175,145.758238,-16.909937,135,243
107,239,56402,43915,145.756351,-16.908648,128,248
108,239,56402,43915,145.756351,-16.908648,128,248
109,240,56401,43912,145.756082,-16.908648,127,248
110,240,56401,43912,145.756082,-16.908648,127,248
111,241,56402,43915,145.756351,-16.908648,128,248
112,241,56402,43915,145.756351,-16.908648,128,248
113,242,56402,43915,145.756351,-16.908648,128,248
114,242,56402,43915,145.756351,-16.908648,128,248
115,243,56176,43749,145.756351,-16.908906,128,247
116,243,56176,43749,145.756351,-16.908906,128,247
117,244,56175,43748,145.756082,-16.908906,127,247
118,244,56175,43748,145.756082,-16.908906,127,247
119,245,55278,43177,145.757968,-16.909937,134,243
120,245,55278,43177,145.757968,-16.909937,134,243
121,246,56401,43912,145.756082,-16.908648,127,248
122,246,56401,43912,145.756082,-16.908648,127,248
123,247,60000,46437,145.7515,-16.904522,110,264
124,247,60000,46437,145.7515,-16.904522,110,264
125,248,57529,44712,145.755543,-16.907358,125,253
126,248,57529,44712,145.755543,-16.907358,125,253
127,249,57528,44711,145.755273,-16.907358,124,253
128,249,57528,44711,145.755273,-16.907358,124,253
129,250,57529,44712,145.755543,-16.907358,125,253
130,250,57529,44712,145.755543,-16.907358,125,253
131,251,57755,44870,145.755543,-16.907101,125,254
132,251,57755,44870,145.755543,-16.907101,125,254
133,252,57755,44870,145.755543,-16.907101,125,254
134,252,57755,44870,145.755543,-16.907101,125,254
135,253,57755,44870,145.755543,-16.907101,125,254
136,253,57755,44870,145.755543,-16.907101,125,254
137,254,57529,44712,145.755543,-16.907358,125,253
138,254,57529,44712,145.755543,-16.907358,125,253
139,255,57529,44712,145.755543,-16.907358,125,253
140,255,57529,44712,145.755543,-16.907358,125,253
141,256,57529,44712,145.755543,-16.907358,125,253
142,256,57529,44712,145.755543,-16.907358,125,253
143,257,57754,44869,145.755273,-16.907101,124,254
144,257,57754,44869,145.755273,-16.907101,124,254
145,258,57528,44711,145.755273,-16.907358,124,253
146,258,57528,44711,145.755273,-16.907358,124,253
147,259,57528,44711,145.755273,-16.907358,124,253
148,259,57528,44711,145.755273,-16.907358,124,253
149,260,57529,44712,145.755543,-16.907358,125,253
150,260,57529,44712,145.755543,-16.907358,125,253
151,261,57529,44712,145.755543,-16.907358,125,253
152,261,57529,44712,145.755543,-16.907358,125,253
153,261,57529,44712,145.755543,-16.907358,125,253
154,261,57529,44712,145.755543,-16.907358,125,253
155,261,57529,44712,145.755543,-16.907358,125,253
156,261,57529,44712,145.755543,-16.907358,125,253
157,262,57529,44712,145.755543,-16.907358,125,253
158,262,57529,44712,145.755543,-16.907358,125,253
159,262,57529,44712,145.755543,-16.907358,125,253
160,262,57529,44712,145.755543,-16.907358,125,253
161,262,57529,44712,145.755543,-16.907358,125,253
162,262,57529,44712,145.755543,-16.907358,125,253
163,263,57754,44869,145.755273,-16.907101,124,254
164,263,57754,44869,145.755273,-16.907101,124,254
165,263,57754,44869,145.755273,-16.907101,124,254
166,263,57754,44869,145.755273,-16.907101,124,254
167,263,57754,44869,145.755273,-16.907101,124,254
168,263,57754,44869,145.755273,-16.907101,124,254
169,264,57528,44711,145.755273,-16.907358,124,253
170,264,57528,44711,145.755273,-16.907358,124,253
171,264,57528,44711,145.755273,-16.907358,124,253
172,264,57528,44711,145.755273,-16.907358,124,253
173,264,57528,44711,145.755273,-16.907358,124,253
174,264,57528,44711,145.755273,-16.907358,124,253
175,265,57528,44711,145.755273,-16.907358,124,253
176,265,57528,44711,145.755273,-16.907358,124,253
177,265,57528,44711,145.755273,-16.907358,124,253
178,265,57528,44711,145.755273,-16.907358,124,253
179,265,57528,44711,145.755273,-16.907358,124,253
180,265,57528,44711,145.755273,-16.907358,124,253
181,266,57528,44711,145.755273,-16.907358,124,253
182,266,57528,44711,145.755273,-16.907358,124,253
183,266,57528,44711,145.755273,-16.907358,124,253
184,266,57528,44711,145.755273,-16.907358,124,253
185,266,57528,44711,145.755273,-16.907358,124,253
186,266,57528,44711,145.755273,-16.907358,124,253
187,267,59106,45814,145.754195,-16.905554,120,260
188,267,59106,45814,145.754195,-16.905554,120,260
189,267,59106,45814,145.754195,-16.905554,120,260
190,23,30525,20558,145.725898,-16.93804,15,134
191,268,59107,45815,145.754465,-16.905554,121,260
192,269,59333,45974,145.754465,-16.905296,121,261
193,23,30525,20558,145.725898,-16.93804,15,134
194,269,59333,45974,145.754465,-16.905296,121,261
195,270,59106,45814,145.754195,-16.905554,120,260
196,271,59793,46326,145.756621,-16.90478,129,263
197,272,55278,43177,145.757968,-16.909937,134,243
198,24,30524,20561,145.725629,-16.93804,14,134
199,272,55278,43177,145.757968,-16.909937,134,243
200,273,55503,43347,145.757699,-16.909679,133,244
201,273,55503,43347,145.757699,-16.909679,133,244
202,273,55503,43347,145.757699,-16.909679,133,244
203,274,55954,43683,145.757429,-16.909163,132,246
204,274,55954,43683,145.757429,-16.909163,132,246
205,275,55954,43683,145.757429,-16.909163,132,246
206,275,55954,43683,145.757429,-16.909163,132,246
207,24,30524,20561,145.725629,-16.93804,14,134
208,25,30750,20773,145.725629,-16.937782,14,135
209,276,55728,43517,145.757429,-16.909421,132,245
210,276,55728,43517,145.757429,-16.909421,132,245
211,277,60229,46596,145.752309,-16.904264,113,265
212,278,59096,45819,145.7515,-16.905554,110,260
213,25,30750,20773,145.725629,-16.937782,14,135
214,278,59096,45819,145.7515,-16.905554,110,260
215,26,30975,20990,145.725359,-16.937524,13,136
216,278,59096,45819,145.7515,-16.905554,110,260
217,279,59326,45978,145.752578,-16.905296,114,261
218,26,30975,20990,145.725359,-16.937524,13,136
219,279,59326,45978,145.752578,-16.905296,114,261
220,27,31202,21192,145.725629,-16.937266,14,137
221,279,59326,45978,145.752578,-16.905296,114,261
222,27,31202,21192,145.725629,-16.937266,14,137
223,28,30977,20984,145.725898,-16.937524,15,136
224,280,59553,46127,145.752848,-16.905038,115,262
225,281,60008,46441,145.753656,-16.904522,118,264
226,28,30977,20984,145.725898,-16.937524,15,136
227,281,60008,46441,145.753656,-16.904522,118,264
228,281,60008,46441,145.753656,-16.904522,118,264
229,282,55497,43239,145.756082,-16.909679,127,244
230,29,30978,20989,145.726168,-16.937524,16,136
231,282,55497,43239,145.756082,-16.909679,127,244
232,29,30978,20989,145.726168,-16.937524,16,136
233,283,55498,43240,145.756351,-16.909679,128,244
234,30,30978,20989,145.726168,-16.937524,16,136
235,30,30978,20989,145.726168,-16.937524,16,136
236,31,30979,20988,145.726437,-16.937524,17,136
237,283,55498,43240,145.756351,-16.909679,128,244
238,284,55046,42882,145.756351,-16.910195,128,242
239,284,55046,42882,145.756351,-16.910195,128,242
240,31,30979,20988,145.726437,-16.937524,17,136
241,284,55046,42882,145.756351,-16.910195,128,242
242,32,31205,21201,145.726437,-16.937266,17,137
243,32,31205,21201,145.726437,-16.937266,17,137
244,121,52946,41327,145.738564,-16.912515,62,233
245,121,52946,41327,145.738564,-16.912515,62,233
246,121,52946,41327,145.738564,-16.912515,62,233
247,33,31656,21618,145.726168,-16.936751,16,139
248,33,31656,21618,145.726168,-16.936751,16,139
249,34,31656,21618,145.726168,-16.936751,16,139
250,34,31656,21618,145.726168,-16.936751,16,139
251,35,31657,21619,145.726437,-16.936751,17,139
252,35,31657,21619,145.726437,-16.936751,17,139
253,36,31658,21616,145.726707,-16.936751,18,139
254,36,31658,21616,145.726707,-16.936751,18,139
255,37,31884,21830,145.726707,-16.936493,18,140
256,37,31884,21830,145.726707,-16.936493,18,140
257,38,32336,22248,145.726707,-16.935977,18,142
258,38,32336,22248,145.726707,-16.935977,18,142
259,39,32791,22670,145.727515,-16.935462,21,144
260,39,32791,22670,145.727515,-16.935462,21,144
261,40,33017,22865,145.727515,-16.935204,21,145
262,40,33017,22865,145.727515,-16.935204,21,145
263,41,33247,23073,145.728593,-16.934946,25,146
264,41,33247,23073,145.728593,-16.934946,25,146
265,42,30755,20776,145.726976,-16.937782,19,135
266,42,30755,20776,145.726976,-16.937782,19,135
267,43,32561,22454,145.726437,-16.935719,17,143
268,43,32561,22454,145.726437,-16.935719,17,143
269,44,32788,22666,145.726707,-16.935462,18,144
270,44,32788,22666,145.726707,-16.935462,18,144
271,45,32109,22041,145.726437,-16.936235,17,141
272,45,32109,22041,145.726437,-16.936235,17,141
273,46,32109,22041,145.726437,-16.936235,17,141
274,46,32109,22041,145.726437,-16.936235,17,141
275,47,32108,22043,145.726168,-16.936235,16,141
276,47,32108,22043,145.726168,-16.936235,16,141
277,48,32107,22045,145.725898,-16.936235,15,141
278,48,32107,22045,145.725898,-16.936235,15,141
279,49,32106,22039,145.725629,-16.936235,14,141
280,49,32106,22039,145.725629,-16.936235,14,141
281,50,32333,22247,145.725898,-16.935977,15,142
282,50,32333,22247,145.725898,-16.935977,15,142
283,51,32560,22459,145.726168,-16.935719,16,143
284,51,32560,22459,145.726168,-16.935719,16,143
285,52,32560,22459,145.726168,-16.935719,16,143
286,52,32560,22459,145.726168,-16.935719,16,143
287,53,31431,21408,145.726437,-16.937008,17,138
288,53,31431,21408,145.726437,-16.937008,17,138
289,54,31204,21198,145.726168,-16.937266,16,137
290,54,31204,21198,145.726168,-16.937266,16,137
291,55,31204,21198,145.726168,-16.937266,16,137
292,55,31204,21198,145.726168,-16.937266,16,137
293,56,31203,21197,145.725898,-16.937266,15,137
294,56,31203,21197,145.725898,-16.937266,15,137
295,57,31428,21402,145.725629,-16.937008,14,138
296,57,31428,21402,145.725629,-16.937008,14,138
297,58,31428,21402,145.725629,-16.937008,14,138
298,58,31428,21402,145.725629,-16.937008,14,138
299,59,31654,21615,145.725629,-16.936751,14,139
300,59,31654,21615,145.725629,-16.936751,14,139
301,60,31655,21621,145.725898,-16.936751,15,139
302,60,31655,21621,145.725898,-16.936751,15,139
303,61,52944,41339,145.738025,-16.912515,60,233
304,61,52944,41339,145.738025,-16.912515,60,233
305,62,52719,41150,145.738295,-16.912773,61,232
306,62,52719,41150,145.738295,-16.912773,61,232
307,63,52266,40788,145.738025,-16.913289,60,230
308,63,52266,40788,145.738025,-16.913289,60,230
309,64,52040,40599,145.738025,-16.913547,60,229
310,64,52040,40599,145.738025,-16.913547,60,229
311,65,52267,40787,145.738295,-16.913289,61,230
312,65,52267,40787,145.738295,-16.913289,61,230
313,66,52493,40976,145.738295,-16.913031,61,231
314,66,52493,40976,145.738295,-16.913031,61,231
315,67,52268,40789,145.738564,-16.913289,62,230
316,67,52268,40789,145.738564,-16.913289,62,230
317,68,52493,40976,145.738295,-16.913031,61,231
318,68,52493,40976,145.738295,-16.913031,61,231
319,69,52493,40976,145.738295,-16.913031,61,231
320,69,52493,40976,145.738295,-16.913031,61,231
321,70,52493,40976,145.738295,-16.913031,61,231
322,70,52493,40976,145.738295,-16.913031,61,231
323,71,52493,40976,145.738295,-16.913031,61,231
324,71,52493,40976,145.738295,-16.913031,61,231
325,72,52493,40976,145.738295,-16.913031,61,231
326,72,52493,40976,145.738295,-16.913031,61,231
327,73,52494,40975,145.738564,-16.913031,62,231
328,73,52494,40975,145.738564,-16.913031,62,231
329,74,52267,40787,145.738295,-16.913289,61,230
330,74,52267,40787,145.738295,-16.913289,61,230
331,75,52042,40596,145.738564,-16.913547,62,229
332,75,52042,40596,145.738564,-16.913547,62,229
333,76,52268,40789,145.738564,-16.913289,62,230
334,76,52268,40789,145.738564,-16.913289,62,230
335,77,52269,40785,145.738834,-16.913289,63,230
336,77,52269,40785,145.738834,-16.913289,63,230
337,78,52043,40598,145.738834,-16.913547,63,229
338,78,52043,40598,145.738834,-16.913547,63,229
339,79,52043,40598,145.738834,-16.913547,63,229
340,79,52043,40598,145.738834,-16.913547,63,229
341,80,52043,40598,145.738834,-16.913547,63,229
342,80,52043,40598,145.738834,-16.913547,63,229
343,81,52043,40598,145.738834,-16.913547,63,229
344,81,52043,40598,145.738834,-16.913547,63,229
345,82,52043,40598,145.738834,-16.913547,63,229
346,82,52043,40598,145.738834,-16.913547,63,229
347,83,52044,40597,145.739103,-16.913547,64,229
348,83,52044,40597,145.739103,-16.913547,64,229
349,84,52270,40786,145.739103,-16.913289,64,230
350,84,52270,40786,145.739103,-16.913289,64,230
351,85,52043,40598,145.738834,-16.913547,63,229
352,85,52043,40598,145.738834,-16.913547,63,229
353,86,52269,40785,145.738834,-16.913289,63,230
354,86,52269,40785,145.738834,-16.913289,63,230
355,87,52495,40974,145.738834,-16.913031,63,231
356,87,52495,40974,145.738834,-16.913031,63,231
357,88,52270,40786,145.739103,-16.913289,64,230
358,88,52270,40786,145.739103,-16.913289,64,230
359,89,52270,40786,145.739103,-16.913289,64,230
360,89,52270,40786,145.739103,-16.913289,64,230
361,90,52494,40975,145.738564,-16.913031,62,231
362,90,52494,40975,145.738564,-16.913031,62,231
363,91,52494,40975,145.738564,-16.913031,62,231
364,91,52494,40975,145.738564,-16.913031,62,231
365,92,52494,40975,145.738564,-16.913031,62,231
366,92,52494,40975,145.738564,-16.913031,62,231
367,93,52495,40974,145.738834,-16.913031,63,231
368,93,52495,40974,145.738834,-16.913031,63,231
369,94,52495,40974,145.738834,-16.913031,63,231
370,94,52495,40974,145.738834,-16.913031,63,231
371,95,52495,40974,145.738834,-16.913031,63,231
372,95,52495,40974,145.738834,-16.913031,63,231
373,96,52495,40974,145.738834,-16.913031,63,231
374,96,52495,40974,145.738834,-16.913031,63,231
375,97,52495,40974,145.738834,-16.913031,63,231
376,97,52495,40974,145.738834,-16.913031,63,231
377,98,52270,40786,145.739103,-16.913289,64,230
378,98,52270,40786,145.739103,-16.913289,64,230
379,99,52269,40785,145.738834,-16.913289,63,230
380,99,52269,40785,145.738834,-16.913289,63,230
381,100,52269,40785,145.738834,-16.913289,63,230
382,100,52269,40785,145.738834,-16.913289,63,230
383,101,52269,40785,145.738834,-16.913289,63,230
384,101,52269,40785,145.738834,-16.913289,63,230
385,102,52943,41338,145.737756,-16.912515,59,233
386,102,52943,41338,145.737756,-16.912515,59,233
387,103,52943,41338,145.737756,-16.912515,59,233
388,103,52943,41338,145.737756,-16.912515,59,233
389,104,52269,40785,145.738834,-16.913289,63,230
390,104,52269,40785,145.738834,-16.913289,63,230
391,105,52945,41329,145.738295,-16.912515,61,233
392,105,52945,41329,145.738295,-16.912515,61,233
393,106,52944,41339,145.738025,-16.912515,60,233
394,106,52944,41339,145.738025,-16.912515,60,233
395,107,52944,41339,145.738025,-16.912515,60,233
396,107,52944,41339,145.738025,-16.912515,60,233
397,108,52944,41339,145.738025,-16.912515,60,233
398,108,52944,41339,145.738025,-16.912515,60,233
399,109,52944,41339,145.738025,-16.912515,60,233
400,109,52944,41339,145.738025,-16.912515,60,233
401,110,52944,41339,145.738025,-16.912515,60,233
402,110,52944,41339,145.738025,-16.912515,60,233
403,111,52945,41329,145.738295,-16.912515,61,233
404,111,52945,41329,145.738295,-16.912515,61,233
405,112,52945,41329,145.738295,-16.912515,61,233
406,112,52945,41329,145.738295,-16.912515,61,233
407,113,52720,41151,145.738564,-16.912773,62,232
408,113,52720,41151,145.738564,-16.912773,62,232
409,114,52945,41329,145.738295,-16.912515,61,233
410,114,52945,41329,145.738295,-16.912515,61,233
411,115,52945,41329,145.738295,-16.912515,61,233
412,115,52945,41329,145.738295,-16.912515,61,233
413,116,52945,41329,145.738295,-16.912515,61,233
414,116,52945,41329,145.738295,-16.912515,61,233
415,117,52719,41150,145.738295,-16.912773,61,232
416,117,52719,41150,145.738295,-16.912773,61,232
417,118,52945,41329,145.738295,-16.912515,61,233
418,118,52945,41329,145.738295,-16.912515,61,233
419,119,52945,41329,145.738295,-16.912515,61,233
420,119,52945,41329,145.738295,-16.912515,61,233
421,186,50974,39752,145.755273,-16.914836,124,224
422,186,50974,39752,145.755273,-16.914836,124,224
423,187,50747,39563,145.755004,-16.915094,123,223
424,187,50747,39563,145.755004,-16.915094,123,223
425,188,51201,39956,145.755543,-16.914578,125,225
426,188,51201,39956,145.755543,-16.914578,125,225
427,189,51200,39954,145.755273,-16.914578,124,225
428,189,51200,39954,145.755273,-16.914578,124,225
429,120,52945,41329,145.738295,-16.912515,61,233
430,190,50972,39761,145.754734,-16.914836,122,224
431,190,50972,39761,145.754734,-16.914836,122,224
432,120,52945,41329,145.738295,-16.912515,61,233
433,191,51201,39956,145.755543,-16.914578,125,225
434,191,51201,39956,145.755543,-16.914578,125,225
435,192,51153,39882,145.742607,-16.914578,77,225
436,192,51153,39882,145.742607,-16.914578,77,225
437,193,51154,39883,145.742876,-16.914578,78,225
438,193,51154,39883,145.742876,-16.914578,78,225
439,194,59342,46022,145.75689,-16.905296,130,261
440,194,59342,46022,145.75689,-16.905296,130,261
441,195,59342,46022,145.75689,-16.905296,130,261
442,195,59342,46022,145.75689,-16.905296,130,261
443,121,52946,41327,145.738564,-16.912515,62,233
444,196,59568,46174,145.75689,-16.905038,130,262
445,196,59568,46174,145.75689,-16.905038,130,262
446,197,59567,46175,145.756621,-16.905038,129,262
447,197,59567,46175,145.756621,-16.905038,129,262
448,198,59567,46175,145.756621,-16.905038,129,262
449,198,59567,46175,145.756621,-16.905038,129,262
450,199,56178,43848,145.75689,-16.908906,130,247
451,199,56178,43848,145.75689,-16.908906,130,247
452,200,52284,40845,145.742876,-16.913289,78,230
453,200,52284,40845,145.742876,-16.913289,78,230
454,201,54142,42192,145.756351,-16.911226,128,238
455,201,54142,42192,145.756351,-16.911226,128,238
456,202,54369,42368,145.756621,-16.910968,129,239
457,202,54369,42368,145.756621,-16.910968,129,239
458,203,56174,43742,145.755812,-16.908906,126,247
459,203,56174,43742,145.755812,-16.908906,126,247
460,204,56174,43742,145.755812,-16.908906,126,247
461,204,56174,43742,145.755812,-16.908906,126,247
462,205,56400,43910,145.755812,-16.908648,126,248
463,205,56400,43910,145.755812,-16.908648,126,248
464,206,56400,43910,145.755812,-16.908648,126,248
465,206,56400,43910,145.755812,-16.908648,126,248
466,207,56174,43742,145.755812,-16.908906,126,247
467,207,56174,43742,145.755812,-16.908906,126,247
468,208,56175,43748,145.756082,-16.908906,127,247
469,208,56175,43748,145.756082,-16.908906,127,247
470,209,55948,43575,145.755812,-16.909163,126,246
471,209,55948,43575,145.755812,-16.909163,126,246
472,210,56174,43742,145.755812,-16.908906,126,247
473,210,56174,43742,145.755812,-16.908906,126,247
474,211,58205,45190,145.755004,-16.906585,123,256
475,211,58205,45190,145.755004,-16.906585,123,256
476,212,55273,43079,145.756621,-16.909937,129,243
477,212,55273,43079,145.756621,-16.909937,129,243
478,213,55048,42889,145.75689,-16.910195,130,242
479,213,55048,42889,145.75689,-16.910195,130,242
480,214,59557,46128,145.753926,-16.905038,119,262
481,214,59557,46128,145.753926,-16.905038,119,262
482,215,56852,44240,145.755812,-16.908132,126,250
483,215,56852,44240,145.755812,-16.908132,126,250
484,216,60005,46442,145.752848,-16.904522,115,264
485,216,60005,46442,145.752848,-16.904522,115,264
486,217,59780,46287,145.753117,-16.90478,116,263
487,217,59780,46287,145.753117,-16.90478,116,263
488,218,56179,43846,145.75716,-16.908906,131,247
489,218,56179,43846,145.75716,-16.908906,131,247
490,219,55729,43516,145.757699,-16.909421,133,245
491,219,55729,43516,145.757699,-16.909421,133,245
492,220,55278,43177,145.757968,-16.909937,134,243
493,220,55278,43177,145.757968,-16.909937,134,243
494,221,55279,43175,145.758238,-16.909937,135,243
495,221,55279,43175,145.758238,-16.909937,135,243
496,222,55279,43175,145.758238,-16.909937,135,243
497,222,55279,43175,145.758238,-16.909937,135,243
498,223,55279,43175,145.758238,-16.909937,135,243
499,223,55279,43175,145.758238,-16.909937,135,243
500,224,55279,43175,145.758238,-16.909937,135,243
501,224,55279,43175,145.758238,-16.909937,135,243
502,225,55726,43415,145.75689,-16.909421,130,245
503,225,55726,43415,145.75689,-16.909421,130,245
504,226,55725,43417,145.756621,-16.909421,129,245
505,226,55725,43417,145.756621,-16.909421,129,245
506,227,55950,43582,145.756351,-16.909163,128,246
507,227,55950,43582,145.756351,-16.909163,128,246
508,228,54596,42544,145.75689,-16.91071,130,240
509,228,54596,42544,145.75689,-16.91071,130,240
510,229,55723,43404,145.756082,-16.909421,127,245
511,229,55723,43404,145.756082,-16.909421,127,245
512,230,55723,43404,145.756082,-16.909421,127,245
513,230,55723,43404,145.756082,-16.909421,127,245
514,231,60235,46590,145.753926,-16.904264,119,265
515,231,60235,46590,145.753926,-16.904264,119,265
516,232,59114,45869,145.756351,-16.905554,128,260
517,232,59114,45869,145.756351,-16.905554,128,260
518,233,60018,46494,145.756351,-16.904522,128,264
519,233,60018,46494,145.756351,-16.904522,128,264
520,234,60018,46494,145.756351,-16.904522,128,264
521,234,60018,46494,145.756351,-16.904522,128,264
522,235,52267,40787,145.738295,-16.913289,61,230
523,235,52267,40787,145.738295,-16.913289,61,230
524,236,52267,40787,145.738295,-16.913289,61,230
525,236,52267,40787,145.738295,-16.913289,61,230
526,237,52271,40777,145.739373,-16.913289,65,230
527,237,52271,40777,145.739373,-16.913289,65,230
528,238,55279,43175,145.758238,-16.909937,135,243
529,238,55279,43175,145.758238,-16.909937,135,243
530,239,56402,43915,145.756351,-16.908648,128,248
531,239,56402,43915,145.756351,-16.908648,128,248
532,240,56401,43912,145.756082,-16.908648,127,248
533,240,56401,43912,145.756082,-16.908648,127,248
534,241,56402,43915,145.756351,-16.908648,128,248
535,241,56402,43915,145.756351,-16.908648,128,248
536,242,56402,43915,145.756351,-16.908648,128,248
537,242,56402,43915,145.756351,-16.908648,128,248
538,243,56176,43749,145.756351,-16.908906,128,247
539,243,56176,43749,145.756351,-16.908906,128,247
540,244,56175,43748,145.756082,-16.908906,127,247
541,244,56175,43748,145.756082,-16.908906,127,247
542,244,56175,43748,145.756082,-16.908906,127,247
543,245,55278,43177,145.757968,-16.909937,134,243
544,245,55278,43177,145.757968,-16.909937,134,243
545,245,55278,43177,145.757968,-16.909937,134,243
546,246,56401,43912,145.756082,-16.908648,127,248
547,246,56401,43912,145.756082,-16.908648,127,248
548,246,56401,43912,145.756082,-16.908648,127,248
549,247,60000,46437,145.7515,-16.904522,110,264
550,247,60000,46437,145.7515,-16.904522,110,264
551,247,60000,46437,145.7515,-16.904522,110,264
552,248,57529,44712,145.755543,-16.907358,125,253
553,248,57529,44712,145.755543,-16.907358,125,253
554,248,57529,44712,145.755543,-16.907358,125,253
555,249,57528,44711,145.755273,-16.907358,124,253
556,249,57528,44711,145.755273,-16.907358,124,253
557,249,57528,44711,145.755273,-16.907358,124,253
558,250,57529,44712,145.755543,-16.907358,125,253
